time,date,group,obs,action,actor1,actor2,actor3,recipient1,recipient2,recipient3,context,response,agg_supp,intromission,pe,ejaculation,thrust_number,prox_10m_af,prox_10m_ef,prox_10m_all
10:45:45,5/1/2023,1,CC,Ag,M014,M064,,M156,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:53:43,5/1/2023,1,CC,Ag,M223,M161,,FUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:58:45,5/1/2023,1,CC,Ag,M161,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
11:56:36,5/1/2023,1,CC,Ag,M066,M030,,M140,M156,,NA,NA,AS-RS,NA,NA,NA,No Value,No Value,No Value,No Value
12:47:42,5/1/2023,1,CC,Ag,M049,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
13:11:19,5/1/2023,1,CC,M,M146,,,M150,,,Ag,NA,No Value,NoIntro,NoPE,NoEjac,2,0,0,0
13:17:28,5/1/2023,1,CC,Ag,M101,M006,,M037,M133,,NA,NA,AS-RS,NA,NA,NA,No Value,No Value,No Value,No Value
13:25:51,5/1/2023,1,CC,Ag,M027,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
7:52:06,5/2/2023,2,AK,Ag,M211,M170,M010,M160,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
7:59:55,5/2/2023,2,AK,Ag,M227,M246,,M028,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
8:32:51,5/2/2023,2,AK,Ag,M180,,,FUN,FUN,FUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:13:36,5/2/2023,2,AK,Ag,FUN,FUN,,M126,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:42:36,5/2/2023,2,AK,Ag,M035,,,JVMUN,INFANT,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
13:58:32,5/2/2023,2,AK,Ag,M147,M036,,JVUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
14:00:32,5/2/2023,2,AK,Ag,M228,,,FUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
7:45:26,5/3/2023,1,CC,Ag,M105,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
7:51:18,5/3/2023,1,CC,M,M154,,,M140,,,R,NA,No Value,NoIntro,NoPE,NoEjac,3,1,0,1
8:04:23,5/3/2023,1,CC,Ag,M161,FUN,,FUN,JVUN,,NA,NA,AS-RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:06:59,5/3/2023,1,CC,Ag,FUN,,,M095,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:45:08,5/3/2023,1,CC,Ag,M013,M006,,FUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
8:58:19,5/3/2023,1,CC,Ag,M150,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:13:23,5/3/2023,1,CC,Ag,M027,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:18:28,5/3/2023,1,CC,Ag,M100,M141,,JVUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
9:50:10,5/3/2023,1,CC,Ag,M223,,,FUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:51:33,5/3/2023,1,CC,Ag,M034,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:55:41,5/3/2023,1,CC,Ag,FUN,FUN,,M066,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:03:23,5/3/2023,1,CC,Ag,FUN,FUN,,M161,FUN,,NA,NA,AS-RS,NA,NA,NA,No Value,No Value,No Value,No Value
10:07:22,5/3/2023,1,CC,Ag,M022,,,FUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
10:32:05,5/3/2023,1,CC,M,M188,,,M011,,,R,NA,No Value,NoIntro,NoPE,NoEjac,3,No Value,No Value,No Value
10:36:37,5/3/2023,1,CC,Ag,M075,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
10:38:05,5/3/2023,1,CC,Ag,FUN,FUN,,M011,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:45:01,5/3/2023,1,CC,Ag,FUN,FUN,FUN,M030,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
7:47:25,5/4/2023,1,CC,Ag,M185,JVUN,,FUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
9:28:55,5/4/2023,1,CC,Ag,M176,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:29:44,5/4/2023,1,CC,Ag,FUN,FUN,,M082,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:48:13,5/4/2023,1,CC,Ag,M162,,,M150,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
7:41:50,5/5/2023,1,CC,Ag,M011,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
7:53:19,5/5/2023,1,CC,Ag,M162,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
7:54:13,5/5/2023,1,CC,Ag,M095,,,FUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
7:55:53,5/5/2023,1,CC,Ag,M173,,,JVUN,JVUN,JVUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
7:58:18,5/5/2023,1,CC,Ag,M154,,,M095,M022,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:03:32,5/5/2023,1,CC,Ag,M185,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:13:54,5/5/2023,1,CC,Ag,M027,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:15:52,5/5/2023,1,CC,Ag,M100,,,JVUN,JVUN,JVUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:17:21,5/5/2023,1,CC,Ag,FUN,FUN,,M205,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
8:27:40,5/5/2023,1,CC,Ag,M013,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:29:14,5/5/2023,1,CC,Ag,M013,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:33:00,5/5/2023,1,CC,Ag,M076,FUN,,M140,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
8:43:50,5/5/2023,1,CC,Ag,FUN,FUN,,M042,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:59:41,5/5/2023,1,CC,Ag,M223,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
11:24:01,5/5/2023,1,CC,Ag,M224,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
11:26:08,5/5/2023,1,CC,Ag,M145,FUN,,JVUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
13:12:03,5/5/2023,1,CC,Ag,M141,M223,,FUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
13:21:43,5/5/2023,1,CC,M,M156,,,FUN,,,Gr,NA,No Value,Intro,PE,NoEjac,6,4,0,13
7:34:03,5/8/2023,1,CC,Ag,M185,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
7:46:44,5/8/2023,1,CC,Ag,M112,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:30:47,5/8/2023,1,CC,Ag,M037,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:35:14,5/8/2023,1,CC,Ag,M224,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:35:29,5/8/2023,1,CC,Ag,M224,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:48:59,5/8/2023,1,CC,Ag,M059,M161,,M116,FUN,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
8:57:39,5/8/2023,1,CC,Ag,M188,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:05:56,5/8/2023,1,CC,Ag,M066,M133,,FUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
9:13:57,5/8/2023,1,CC,Ag,M162,M161,,FUN,FUN,FUN,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
9:19:06,5/8/2023,1,CC,Ag,M059,FUN,,FUN,JVUN,,NA,NA,AS-RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:20:03,5/8/2023,1,CC,Ag,M011,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:43:34,5/8/2023,1,CC,M,M221,,,FUN,,,Ag,NA,No Value,NA,NA,NA,3,8,0,11
9:44:10,5/8/2023,1,CC,M,M221,,,FUN,,,Ag,NA,No Value,Intro,PE,NoEjac,9,8,0,11
9:46:32,5/8/2023,1,CC,Ag,M173,M116,,M092,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
9:47:20,5/8/2023,1,CC,Ag,M066,,,M146,M092,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:56:32,5/8/2023,1,CC,Ag,M037,M076,M092,M026,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:37:00,5/8/2023,1,CC,Ag,M013,M026,M066,M112,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:39:49,5/8/2023,1,CC,Ag,M059,,,FUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
10:55:18,5/8/2023,1,CC,Ag,M162,,,FUN,FUN,JVUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
11:50:15,5/8/2023,1,CC,Ag,M049,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
12:14:48,5/8/2023,1,CC,Ag,M027,FUN,,FUN,JVUN,,NA,NA,AS-RS,NA,NA,NA,No Value,No Value,No Value,No Value
13:15:51,5/8/2023,1,CC,Ag,M252,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
13:33:15,5/8/2023,1,CC,Ag,M192,,,FUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
13:44:30,5/8/2023,1,CC,Ag,M011,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
13:50:52,5/8/2023,1,CC,Ag,FUN,FUN,,M143,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
8:17:04,5/9/2023,1,CC,M,M011,,,JVUN,,,Ply,NA,No Value,NoIntro,NoPE,NoEjac,6,2,0,6
8:22:54,5/9/2023,1,CC,Ag,FUN,FUN,JVUN,M176,M083,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
10:03:04,5/9/2023,1,CC,Ag,M161,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
10:05:06,5/9/2023,1,CC,Ag,M090,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
10:21:35,5/9/2023,1,CC,Ag,M078,M092,,FUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
11:25:59,5/9/2023,1,CC,Ag,M156,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
13:31:35,5/9/2023,1,CC,Ag,M192,,,FUN,FUN,JVUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:47:33,5/10/2023,1,CC,Ag,M185,,,FUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:20:06,5/10/2023,1,CC,Ag,M161,M075,,M064,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
9:23:57,5/10/2023,1,CC,Ag,M169,M092,,FUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
9:25:34,5/10/2023,1,CC,Ag,FUN,FUN,,M092,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
9:42:44,5/10/2023,1,CC,Ag,M099,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:44:26,5/10/2023,1,CC,Ag,M100,,,FUN,JVUN,JVUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:46:51,5/10/2023,1,CC,Ag,M066,M030,,FUN,FUN,FUN,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
11:02:03,5/10/2023,1,CC,Ag,M101,,,JVUN,JVUN,FUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
11:07:56,5/10/2023,1,CC,Ag,M075,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
11:17:50,5/10/2023,1,CC,M,M011,,,M099,,,R,IgnoreRejection,No Value,NA,NA,NA,No Value,No Value,No Value,No Value
11:22:11,5/10/2023,1,CC,Ag,M123,FUN,,M048,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
11:31:20,5/10/2023,1,CC,Ag,FUN,FUN,,M123,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
13:39:33,5/10/2023,1,CC,M,M097,,,M162,,,Ag,NA,No Value,NoIntro,NoPE,NoEjac,9,14,0,20
13:40:54,5/10/2023,1,CC,M,M006,,,FUN,,,R,NA,No Value,NoIntro,NoPE,NoEjac,4,2,0,6
13:45:53,5/10/2023,1,CC,M,M157,,,FUN,,,R,NA,No Value,NoIntro,NoPE,NoEjac,4,6,0,8
13:47:37,5/10/2023,1,CC,M,M157,,,FUN,,,R,NA,No Value,Intro,PE,NoEjac,3,6,0,14
13:49:01,5/10/2023,1,CC,Ag,M030,M090,,M093,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
7:51:23,5/12/2023,1,CC,Ag,M075,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:17:56,5/12/2023,1,CC,Ag,M048,,,FUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:24:15,5/12/2023,1,CC,Ag,M145,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:29:22,5/12/2023,1,CC,Ag,M075,M140,,JVUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
8:33:07,5/12/2023,1,CC,Ag,M075,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:38:05,5/12/2023,1,CC,Ag,M185,M049,,M066,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
9:21:16,5/12/2023,1,CC,Ag,M162,,,JVUN,JVUN,JVUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:27:57,5/12/2023,1,CC,Ag,M027,M049,,FUN,FUN,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
9:40:13,5/12/2023,1,CC,Ag,M161,,,FUN,FUN,FUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:40:40,5/12/2023,1,CC,Ag,M161,,,FUN,FUN,FUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:44:37,5/12/2023,1,CC,M,M207,,,JVUN,,,R,NA,No Value,NoIntro,NoPE,NoEjac,5,2,0,7
10:00:48,5/12/2023,1,CC,Ag,M022,,,FUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
10:01:27,5/12/2023,1,CC,Ag,M022,FUN,FUN,FUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:05:36,5/12/2023,1,CC,Ag,M022,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
10:06:48,5/12/2023,1,CC,Ag,M076,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
10:07:07,5/12/2023,1,CC,Ag,M076,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
11:14:23,5/12/2023,1,CC,Ag,M133,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
13:34:30,5/12/2023,1,CC,Ag,M030,M080,,FUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
14:01:53,5/12/2023,1,CC,Ag,M101,,,FUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
7:58:45,5/15/2023,1,CC,Ag,M099,,,JVUN,JVUN,FUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:04:35,5/15/2023,1,CC,Ag,M185,,,JVUN,JVUN,FUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:05:01,5/15/2023,1,CC,Ag,M099,,,FUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:28:33,5/15/2023,1,CC,Ag,M095,,,FUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:30:23,5/15/2023,1,CC,Ag,M224,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:18:37,5/15/2023,1,CC,Ag,M097,,,FUN,FUN,FUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:34:53,5/15/2023,1,CC,Ag,M075,M145,,JVUN,JVUN,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
9:51:57,5/15/2023,1,CC,Ag,M042,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:56:51,5/15/2023,1,CC,Ag,FUN,,,M145,M076,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
9:58:28,5/15/2023,1,CC,Ag,M075,FUN,,JVUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
9:58:49,5/15/2023,1,CC,Ag,M076,M188,,FUN,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:06:15,5/15/2023,1,CC,Ag,FUN,FUN,,M143,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:07:07,5/15/2023,1,CC,Ag,M037,,,FUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
11:28:57,5/15/2023,1,CC,Ag,M048,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
12:01:54,5/15/2023,1,CC,M,M093,,,FUN,,,R,NA,No Value,NoIntro,NoPE,NoEjac,3,6,0,11
12:58:55,5/15/2023,1,CC,M,M252,,,JVUN,,,R,NA,No Value,NoIntro,NoPE,NoEjac,3,0,0,1
13:22:08,5/15/2023,1,CC,Ag,M121,,,JVUN,JVUN,JVUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
13:54:45,5/15/2023,1,CC,Ag,M048,,,JVUN,JVUN,JVUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
7:45:23,5/16/2023,1,CC,Ag,M042,,,FUN,FUN,JVUN,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
7:53:43,5/16/2023,1,CC,Ag,M042,M030,,M095,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
8:15:57,5/16/2023,1,CC,Ag,M223,,,JVUN,JVUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:21:26,5/16/2023,1,CC,Ag,FUN,FUN,JVUN,M223,M209,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:23:56,5/16/2023,1,CC,Ag,M076,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
8:54:03,5/16/2023,1,CC,Ag,M156,M161,,FUN,FUN,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:03:26,5/16/2023,1,CC,Ag,JVUN,JVUN,FUN,M154,,,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value
10:14:46,5/16/2023,1,CC,M,M205,,,JVUN,,,R,NA,No Value,NoIntro,NoPE,NoEjac,NA,NA,NA,NA
10:45:16,5/16/2023,1,CC,Ag,M037,,,FUN,FUN,,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value
13:17:38,2/8/2024,1,WR,Ag,M151,,,M059,FUN,,,,RS,,NA,,,,,
13:19:02,2/8/2024,1,WR,M,M151,,,FUN,,,Ag,,,,NoErection,,5,,,
9:34:55,2/9/2024,1,WR,M,M092,,,FUN,,,,,,Intro,Erection,Ejac,3,1,1,3
10:10:33,2/9/2024,1,WR,Ag,M223,,,M201 (F),FUN,,,,RS,,,,,,,
10:34:56,2/9/2024,2,JF,M,M062,,,MUN,,,Gr,,,,,,,,,
10:49:41,2/9/2024,2,JF,M,M062,,,MUN,,,Gr,,,,,,,,,
11:38:43,2/9/2024,1,WR,M,M099,,,FUN,,,Gr,,,Intro,Erection,Ejac,4,11,4,25
12:42:14,2/9/2024,2,JF,M,SAMUN,,,M211,,,Gr,,,,,,4,,,
12:48:31,2/9/2024,1,WR,Ag,M059,M101,,M075,,,T,,AS,,,,,,,
7:52:39,2/12/2024,2,JF,M,M125,,,FUN,,,R,,,,NA,,5,,,
7:58:55,2/12/2024,1,WR,Ag,M189,,,M002,MUN,,,,RS,,,,,,,
8:31:58,2/12/2024,1,WR,M,M097,,,FUN,,,Ag,,,Intro,Erection,Ejac,,,,
8:36:15,2/12/2024,2,JF,Ag,M175,,,FUN,INFANT,,R,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
8:52:16,2/12/2024,2,JF,Ag,MUN,MUN,,FUN,,,R,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
9:15:26,2/12/2024,2,JF,Ag,M103,,,FUN,JVUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:23:06,2/12/2024,2,JF,M,M098,,,MUN,,,Ag,,,,,,2,,,
10:26:04,2/12/2024,1,WR,M,M042,,,FUN,,,Gr,,,NoIntro,NoErection,NoEjac,1,,,
10:56:39,2/12/2024,1,WR,M,M097,,,FUN,,,Gr,,,Intro,Erection,NA,3,,,3
12:15:07,2/12/2024,2,JF,M,M182,,,M245,,,Gr,,,,,,3,,,
12:15:36,2/12/2024,2,JF,M,M182,,,M245,,,Gr,,,,,,2,,,
13:05:48,2/12/2024,1,WR,Ag,M011,M105,,M059,M185,,,,AS,,NA,,,,,
7:53:20,2/13/2024,2,JF,Ag,M053,,,FUN,JVUN,,R,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
7:56:22,2/13/2024,2,JF,M,M053,,,FUN,,,Ag,,,,Erection,,10,,,
8:52:51,2/13/2024,1,WR,M,M189,,,M078,,,Gr,,,NoIntro,NoErection,NoEjac,2,,,4
8:54:16,2/13/2024,1,WR,Ag,M189,M078,,M014,,,,,AS,,,,,,,
8:56:47,2/13/2024,1,WR,Ag,M189,,,M078,FUN,,CoAg,,RS,NoIntro,NoErection,NoEjac,1,1,,5
8:59:04,2/13/2024,1,WR,M,M189,,,FUN,,,,,,NoIntro,NoErection,NoEjac,1,,,5
10:59:49,2/13/2024,2,JF,M,M182,,,SAMUN,,,Ag,,,,,,3,,,
11:00:18,2/13/2024,2,JF,M,M062,,,SAMUN,,,,,,,,,2,,,
12:01:59,2/13/2024,1,WR,Ag,M154,,,M093,M048,,,,RS,,,,,,,
13:24:51,2/13/2024,1,WR,M,M205,,,M162,,,Gr,,,NoIntro,NoErection,NoEjac,2,,,
13:29:21,2/13/2024,1,WR,M,M205,,,M162,,,Gr,,,NoIntro,NoErection,NoEjac,4,,,
8:14:58,2/14/2024,2,JF,M,M062,,,M010,,,R,,,,NoErection,,2,,,
8:32:05,2/14/2024,2,JF,M,M063,,,FUN,,,F,,,,NoErection,,2,,,
9:16:06,2/14/2024,2,JF,M,M104,,,FUN,,,Ag,,,,NoErection,,2,,,
11:02:30,2/14/2024,1,WR,Ag,M059,M101,,M083,,,,,AS,,,,,,,
12:36:32,2/14/2024,1,WR,Ag,M169,,,M168,M176,,,,RS,,,,,,,
13:17:39,2/14/2024,1,WR,M,M075,,,FUN,,,,,,Intro,Erection,Ejac,4,5,2,15
8:09:40,2/15/2024,2,JF,M,M063,,,FUN,,,,,,,NoErection,,3,,,
8:16:19,2/15/2024,2,JF,Ag,M001,M063,,M010,,,NA,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
8:20:26,2/15/2024,2,JF,M,M104,,,FUN,,,,,,,,NoEjac,4,,,
8:37:12,2/15/2024,2,JF,M,M063,,,,,,R,,,,NoErection,NoEjac,1,,,
8:47:30,2/15/2024,1,WR,M,M090,,,M141,,,Gr,,,NoIntro,Erection,NoEjac,2,6,2,17
10:34:37,2/15/2024,2,JF,M,INFANT,,,JVMUN,,,Ag,,,NoIntro,NoErection,NoEjac,2,,,
10:40:25,2/15/2024,2,JF,M,M062,,,M207,,,Gr,,,,,NoEjac,3,,,
12:40:37,2/15/2024,2,JF,M,M282,,,FUN,,,Gr,,,,,NoEjac,3,,,
12:43:32,2/15/2024,2,JF,M,M282,,,FUN,,,Gr,,,,,NoEjac,2,,,
13:02:21,2/15/2024,2,JF,M,M104,,,FUN,,,Gr,,,,,,8,,,
13:26:58,2/15/2024,2,JF,M,JVMUN,,,JVMUN,,,Gr,,,,,NoEjac,4,,,
13:29:42,2/15/2024,2,JF,M,M104,,,FUN,,,,,,,,,,,,
13:32:10,2/15/2024,2,JF,M,JVMUN,,,M298,,,Gr,,,,,,3,,,
8:23:08,2/16/2024,2,JF,M,M062,,,FUN,,,,IgnoreRejection,,NoIntro,,NoEjac,2,,,
8:24:34,2/16/2024,2,JF,Ag,M058,,,JVUN,JVUN,,R,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
8:38:49,2/16/2024,1,WR,M,M085,,,FUN,,,F,,,,Erection,,,,,
8:39:46,2/16/2024,1,WR,Ag,M085,,,FUN,JVUN,,,,RS,,,,,,,
8:44:57,2/16/2024,2,JF,Ag,M132,M175,,M025,,,F,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
8:47:14,2/16/2024,1,WR,Ag,M074,,,FUN,JVUN,,F,,RS,,,,,,,
10:01:33,2/16/2024,2,JF,M,M053,,,FUN,,,,,,,,NoEjac,6,,,
8:16:41,2/20/2024,2,JF,Ag,M098,M131,,MUN,,,R,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
9:23:06,2/20/2024,2,JF,Ag,M067,M207,,M063,,,NA,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
10:12:29,2/20/2024,2,JF,M,SAMUN,,,SAMUN,,,,,,NoIntro,,,6,,,
10:13:13,2/20/2024,2,JF,M,SAMUN,,,SAMUN,,,,,,,,,2,,,
10:13:36,2/20/2024,2,JF,M,SAMUN,,,SAMUN,,,R,,,,,,5,,,
10:39:02,2/20/2024,2,JF,M,M007,,,FUN,,,F,,,,,,5,,,
