time,date,group,obs,action,actor1,actor2,actor3,recipient1,recipient2,recipient3,context,response,agg_supp,intromission,pe,ejaculation,thrust_number,prox_10m_af,prox_10m_ef,prox_10m_all,notes,IOR
13:02:13,5/5/2023,1,CC,Ag,M156,NA,NA,M224,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:06:21,5/5/2023,1,CC,Ag,M156,NA,NA,M224,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:22:19,5/5/2023,1,CC,Ag,M075,NA,NA,M224,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:14:01,5/8/2023,1,CC,Ag,M100,NA,NA,M116,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:24:36,5/8/2023,1,CC,Ag,M174,NA,NA,M095,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:48:59,5/8/2023,1,CC,Ag,M059,M161,NA,M116,M303,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:38:25,5/8/2023,1,CC,Ag,M011,NA,NA,M075,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:45:39,5/8/2023,1,CC,Ag,M116,NA,NA,M092,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:46:32,5/8/2023,1,CC,Ag,M173,M116,NA,M092,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:47:20,5/8/2023,1,CC,Ag,M066,NA,NA,M146,M092,NA,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:47:40,5/8/2023,1,CC,Ag,M092,NA,NA,M146,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:56:32,5/8/2023,1,CC,Ag,M037,M076,M092,M026,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:34:27,5/8/2023,1,CC,Ag,M097,NA,NA,M157,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:37:00,5/8/2023,1,CC,Ag,M013,M026,M066,M112,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:41:32,5/8/2023,1,CC,Ag,M037,NA,NA,M224,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
14:08:22,5/8/2023,1,CC,Ag,M162,NA,NA,M146,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:34:53,5/9/2023,1,CC,Ag,M143,NA,NA,M101,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:20:20,5/9/2023,1,CC,Ag,M116,NA,NA,M002,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:23:06,5/9/2023,1,CC,Ag,M162,NA,NA,M030,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:43:10,5/9/2023,1,CC,Ag,M162,NA,NA,M059,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:43:18,5/9/2023,1,CC,Ag,M059,NA,NA,M013,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:20:06,5/10/2023,1,CC,Ag,M161,M075,NA,M064,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:21:21,5/10/2023,1,CC,Ag,M006,NA,NA,M161,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:33:16,5/10/2023,1,CC,Ag,M169,NA,NA,M224,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:48:33,5/10/2023,1,CC,Ag,M145,NA,NA,M143,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:55:09,5/10/2023,1,CC,Ag,M030,NA,NA,M192,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:11:33,5/10/2023,1,CC,Ag,M022,NA,NA,M224,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:16:20,5/10/2023,1,CC,Ag,M011,NA,NA,M121,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:54:40,5/10/2023,1,CC,Ag,M162,NA,NA,M133,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:17:50,5/10/2023,1,CC,M,M011,NA,NA,M099,NA,NA,R,IgnoreRejection,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:22:11,5/10/2023,1,CC,Ag,M123,M303,NA,M048,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:23:37,5/10/2023,1,CC,Ag,M202,NA,NA,M252,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:27:58,5/10/2023,1,CC,Ag,M123,NA,NA,M059,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:28:17,5/10/2023,1,CC,Ag,M123,NA,NA,M048,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:40:23,5/10/2023,1,CC,Ag,M192,NA,NA,M105,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:39:33,5/10/2023,1,CC,M,M097,NA,NA,M162,NA,NA,Ag,NA,No Value,NoIntro,NoPE,NoEjac,9,14,0,20,NA,NA
13:44:46,5/10/2023,1,CC,Ag,M097,NA,NA,M141,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:49:01,5/10/2023,1,CC,Ag,M030,M090,NA,M093,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:38:05,5/12/2023,1,CC,Ag,M185,M049,NA,M066,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:07:16,5/12/2023,1,CC,Ag,M133,NA,NA,M207,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
7:59:11,5/15/2023,1,CC,Ag,M099,NA,NA,M185,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:23:19,5/15/2023,1,CC,Ag,M048,NA,NA,M240,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:15:51,5/15/2023,1,CC,Ag,M083,NA,NA,M154,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:23:13,5/15/2023,1,CC,Ag,M242,NA,NA,M093,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:02:26,5/15/2023,1,CC,Ag,M168,NA,NA,M092,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:13:14,5/15/2023,1,CC,Ag,M192,NA,NA,M252,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:16:27,5/15/2023,1,CC,Ag,M168,NA,NA,M090,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
7:53:43,5/16/2023,1,CC,Ag,M042,M030,NA,M095,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:54:34,5/16/2023,1,CC,Ag,M090,NA,NA,M078,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:02:23,2/9/2024,2,JF,Ag,M053,NA,NA,M175,NA,NA,R,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Actor- 33T,NA
8:42:59,2/12/2024,2,JF,Ag,M175,NA,NA,M132,NA,NA,R,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Actor- 4th photo,NA
8:55:02,2/12/2024,2,JF,Ag,M020,NA,NA,M132,NA,NA,R,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,"Actor - photo 5
RecieverReceiver photo 6",NA
12:15:07,2/12/2024,2,JF,M,M182,NA,NA,M245,NA,NA,Gr,NA,NA,NA,NA,NA,3,NA,NA,NA,"Photos 9, reciever = BW5",NA
12:15:36,2/12/2024,2,JF,M,M182,NA,NA,M245,NA,NA,Gr,NA,NA,NA,NA,NA,2,NA,NA,NA,"Photos 9, reciever = BW5",NA
8:09:38,2/13/2024,2,JF,Ag,M200,NA,NA,M134,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
8:12:00,2/13/2024,2,JF,Ag,M022,NA,NA,M041,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,RecieverReceiver - 1st photo,NA
8:14:42,2/13/2024,2,JF,Ag,M063,NA,NA,M138,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
8:25:49,2/13/2024,2,JF,Ag,M067,NA,NA,M134,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Actor- 2nd photo,NA
8:36:11,2/13/2024,2,JF,Ag,M163,NA,NA,M007,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,RecoeverReceiver- 3rd photo,NA
8:14:58,2/14/2024,2,JF,M,M062,NA,NA,M010,NA,NA,R,NA,NA,NA,NoErection,NA,2,NA,NA,NA,RecoeverReceived photo 1,NA
8:38:57,2/14/2024,2,JF,Ag,M067,NA,NA,M180,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,"Actor- 2ns2nd photo
RecoeverReceived 3rd ohotophoto",NA
8:46:26,2/14/2024,2,JF,Ag,M058,NA,NA,M163,NA,NA,Ag,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
8:52:59,2/14/2024,2,JF,Ag,M212,NA,NA,M122,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,RecoeverReceiver photo 4,NA
8:58:11,2/14/2024,2,JF,Ag,M182,NA,NA,M165,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,RecieverReceiver- 6th photo,NA
8:10:00,2/15/2024,2,JF,Ag,M063,NA,NA,M025,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,RecieverReceiver 1st ohotophoto,NA
8:16:19,2/15/2024,2,JF,Ag,M001,M063,NA,M010,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,No Value,No Value,"Actor1 M001
RecoeverReceiver 2nd photo",NA
10:18:24,2/15/2024,2,JF,Ag,M063,NA,NA,M094,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
10:40:25,2/15/2024,2,JF,M,M062,NA,NA,M207,NA,NA,Gr,NA,NA,NA,NA,NoEjac,3,NA,NA,NA,RecoeverReceiver- 6th photo,NA
10:42:55,2/15/2024,2,JF,Ag,M025,NA,NA,M207,NA,NA,Gr,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,"Actor photo 7
RecoeberReceiver phtotophoto to 6 from ssbSSB with 3m2",NA
8:04:05,2/16/2024,2,JF,Ag,M175,NA,NA,M007,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,"Actor phtoophoto 1
Receiver photo 2 (only one ohtoophoto of each)",NA
8:28:52,2/16/2024,2,JF,Ag,M182,NA,NA,M165,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,"Actor photo 3
Receiver phtot 4",NA
8:44:57,2/16/2024,2,JF,Ag,M132,M175,NA,M025,NA,NA,F,NA,AS,NA,NA,NA,NA,NA,No Value,No Value,Receiver-5th photo,NA
8:49:56,2/20/2024,2,JF,Ag,M063,NA,NA,M182,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Receiver photo 6,NA
8:56:23,2/20/2024,2,JF,Ag,M053,NA,NA,M134,NA,NA,Ag,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Actor 33T,NA
9:06:30,2/20/2024,2,JF,Ag,M103,NA,NA,M067,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Receiver photo 7,NA
9:11:11,2/20/2024,2,JF,Ag,M080,NA,NA,M212,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,"Actor 4N3
Ai1AI1 photo 8",NA
9:23:06,2/20/2024,2,JF,Ag,M067,M207,NA,M063,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,No Value,No Value,Actor 2 9Z7,NA
9:25:06,2/20/2024,2,JF,Ag,M166,NA,NA,M184,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,"Receiver 9th photo (also for scan)
7n2 10th photo",NA
12:28:42,2/20/2024,2,JF,Ag,M053,NA,NA,M041,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,"Actor 33T
Receiver photo 13",NA
8:21:04,2/21/2024,2,JF,Ag,M200,NA,NA,M062,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Actor photo 2,NA
8:22:05,2/21/2024,2,JF,Ag,M114,NA,NA,M098,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Receiver 5G3,NA
8:27:26,2/21/2024,2,JF,M,M165,NA,NA,M104,NA,NA,CoAg,NA,NA,NA,NA,NA,3,NA,NA,NA,"Ignore 3rd photo
Actor 4th ohotophoto
Receiver 5th photo",NA
8:31:41,2/21/2024,2,JF,Ag,M166,NA,NA,M207,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Receiver 9z7,NA
8:36:50,2/21/2024,2,JF,Ag,M001,NA,NA,M104,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,"Actor M001
RecoeverReceiver 5L4 (also idI’d in scan)",NA
8:38:32,2/21/2024,2,JF,Ag,M053,NA,NA,M022,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,"Actor 33T
RecievrrReceiver 5th photkphoto",NA
8:41:49,2/21/2024,2,JF,Ag,M166,NA,NA,M098,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Receiver 5G3,NA
8:44:15,2/21/2024,2,JF,Ag,M067,NA,NA,M182,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Actor 6th photo eating,NA
8:51:30,2/21/2024,2,JF,Ag,M001,NA,NA,M077,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Actor M001,NA
8:56:15,2/21/2024,2,JF,Ag,M067,NA,NA,M094,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
8:58:43,2/22/2024,2,JF,Ag,M098,NA,NA,M038,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,"Actor 5G3
Receiver 2ns2nd ohotkphoto (also for scan)",NA
9:12:42,2/22/2024,2,JF,Ag,M062,NA,NA,M138,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Receiver photo 3,NA
9:38:07,2/22/2024,2,JF,Ag,M165,NA,NA,M138,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Receiver 4th photo,NA
10:09:56,2/22/2024,2,JF,Ag,M098,NA,NA,M104,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,"Actor 5G3
Receiver 5L4",NA
10:17:22,2/22/2024,2,JF,Ag,M067,NA,NA,M063,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
8:55:16,2/26/2024,2,JF,Ag,M103,NA,NA,M020,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
10:07:50,2/26/2024,2,JF,Ag,M041,NA,NA,M025,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Reciever photo 3 same one in water,NA
10:24:04,2/26/2024,2,JF,Ag,M182,NA,NA,M077,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
9:03:39,2/27/2024,2,JF,Ag,M165,NA,NA,M212,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
7:52:20,2/29/2024,2,JF,M,M182,NA,NA,M227,NA,NA,F,NA,NA,NoIntro,NA,NoEjac,4,NA,NA,NA,Reciever photo 2,NA
8:08:17,2/29/2024,2,JF,Ag,M103,NA,NA,M132,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
7:50:00,3/20/2024,2,KP,M,M104,NA,NA,M182,NA,NA,Ag,NA,NA,NA,NA,NA,2,NA,NA,NA,The mounter was 5L4 but is not in the data base,NA
8:06:35,3/20/2024,2,KP,Ag,M175,NA,NA,M103,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
8:05:25,3/25/2024,2,KP,M,M207,NA,NA,M225,NA,NA,Ag,NA,NA,NA,NA,NA,2,1,1,4,Mounter was 9z7 but is not in data,NA
8:42:51,3/25/2024,2,KP,Ag,M103,NA,NA,M063,NA,NA,Ag,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
9:20:43,3/25/2024,2,KP,Ag,M138,NA,NA,M041,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
7:50:14,3/26/2024,2,KP,Ag,M007,NA,NA,M067,NA,NA,T,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
8:10:53,3/26/2024,2,KP,Ag,M207,NA,NA,M022,NA,NA,Ag,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,9Z7 ag towards 1G9,NA
8:49:58,3/26/2024,2,KP,Ag,M001,M044,M309,M121,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,No Value,No Value,"M001, 2N8, and unknown where the aggressors. Towards 5Y0",NA
9:17:32,3/26/2024,2,KP,Ag,M062,NA,NA,M138,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
7:50:16,3/28/2024,2,KP,M,M098,NA,NA,M104,NA,NA,Ag,NA,NA,NoIntro,NA,NA,2,4,4,10,Male was 5G3 after showing aggression towards 5L4,NA
8:37:20,3/27/2024,2,KP,Ag,M164 (F),M175,M309,M020,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
7:49:39,3/28/2024,2,KP,Ag,M098,NA,NA,M104,NA,NA,T,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Male 5G3 showed aggression towards 5L4,NA
7:53:22,3/28/2024,2,KP,Ag,M098,NA,NA,M104,NA,NA,T,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,5G3 while travelling showed aggression towards 5L4,NA
8:56:50,3/28/2024,2,KP,Ag,M063,NA,NA,M098,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,3M8 ran at 5G3,NA
8:01:10,4/2/2024,2,KP,Ag,M098,NA,NA,M035,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,5G3 aggressive towards 2C9,NA
8:04:50,4/2/2024,2,KP,Ag,M138,NA,NA,M035,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,2C9 was recipient,NA
8:18:47,4/2/2024,2,KP,Ag,M020,NA,NA,M103,NA,NA,T,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
8:19:14,4/2/2024,2,KP,Ag,M103,NA,NA,M098,NA,NA,T,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,5G3 was MUN,NA
8:59:26,4/2/2024,2,KP,Ag,M302,NA,NA,M245,NA,NA,T,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,FD2 aggressive to BW5,NA
11:28:58,4/2/2024,2,KP,Ag,M211,NA,NA,M041,NA,NA,T,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
8:42:03,4/3/2024,2,KP,Ag,M063,NA,NA,M212,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
8:12:25,4/4/2024,2,KP,Ag,M163,NA,NA,M067,NA,NA,T,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
8:13:43,4/4/2024,2,KP,Ag,M063,NA,NA,M212,NA,NA,T,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
8:53:14,4/4/2024,2,KP,Ag,M200,NA,NA,M058,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
9:26:22,4/4/2024,2,KP,Ag,M020,NA,NA,M138,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,Jumped on 6T0,NA
9:40:29,4/4/2024,2,KP,Ag,M067,NA,NA,M080,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,MUN = 4N3,NA
9:56:57,4/4/2024,2,KP,Ag,M067,M309,NA,M134,NA,NA,F,NA,AS,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
8:47:42,4/5/2024,2,KP,M,M207,NA,NA,M211,NA,NA,Gr,NA,NA,NA,NA,NA,3,NA,NA,2,MUN = 9Z7,NA
11:40:31,4/4/2024,2,KP,Ag,M212,NA,NA,M225,NA,NA,T,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
7:53:00,4/8/2024,2,KP,M,M062,NA,NA,M225,NA,NA,Ag,NA,NA,NoIntro,NA,NoEjac,3,NA,NA,3,NA,NA
12:54:31,4/4/2024,2,KP,Ag,M053,NA,NA,M211,NA,NA,T,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,MUN = 33T,NA
8:37:37,4/8/2024,2,KP,Ag,M007,M160,NA,M166,NA,NA,T,NA,AS,NA,NA,NA,NA,NA,No Value,No Value,MUN = 7D7,NA
8:55:53,4/9/2024,2,KP,Ag,M044,NA,NA,M200,NA,NA,T,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
10:24:14,4/9/2024,2,KP,Ag,M098,NA,NA,M058,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,5G3 agg to 3i9,NA
8:24:18,4/10/2024,2,KP,Ag,M098,NA,NA,M134,NA,NA,F,NA,No Value,NA,NA,NA,NA,NA,No Value,No Value,MUN= 5G3,NA
8:54:03,4/10/2024,2,KP,Ag,M058,NA,NA,M227,NA,NA,T,NA,AS,NA,NA,NA,NA,NA,No Value,No Value,NA,NA
11:15:39,2/8/2024,1,WR,Ag,M101,NA,NA,M192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:28:03,2/8/2024,1,WR,Ag,M064,NA,NA,M076,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:17:38,2/8/2024,1,WR,Ag,M151,NA,NA,M059,M303,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:26:13,2/8/2024,1,WR,Ag,M074,NA,NA,M059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:30:45,2/9/2024,1,WR,Ag,M011,NA,NA,M117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:48:31,2/9/2024,1,WR,Ag,M059,M101,NA,M075,NA,NA,T,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:54:08,2/12/2024,1,WR,Ag,M169,NA,NA,M006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:58:55,2/12/2024,1,WR,Ag,M189,NA,NA,M002,M309,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:05:48,2/12/2024,1,WR,Ag,M011,M105,NA,M059,M185,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:52:51,2/13/2024,1,WR,M,M189,NA,NA,M078,NA,NA,Gr,NA,NA,NoIntro,NoErection,NoEjac,2,NA,NA,4,NA,NA
8:54:16,2/13/2024,1,WR,Ag,M189,M078,NA,M014,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:56:47,2/13/2024,1,WR,Ag,M189,NA,NA,M078,M303,NA,CoAg,NA,RS,NoIntro,NoErection,NoEjac,1,1,NA,5,NA,NA
12:01:59,2/13/2024,1,WR,Ag,M154,NA,NA,M093,M048,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:24:51,2/13/2024,1,WR,M,M205,NA,NA,M162,NA,NA,Gr,NA,NA,NoIntro,NoErection,NoEjac,2,NA,NA,NA,Action started as I approached. Accompanied with eye contact and baring,NA
13:29:21,2/13/2024,1,WR,M,M205,NA,NA,M162,NA,NA,Gr,NA,NA,NoIntro,NoErection,NoEjac,4,NA,NA,NA,NA,NA
8:42:29,2/14/2024,1,WR,Ag,M074,NA,NA,M080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:46:42,2/14/2024,1,WR,Ag,M141,NA,NA,M157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:01:54,2/14/2024,1,WR,Ag,M189,NA,NA,M037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:52:44,2/14/2024,1,WR,Ag,M002,NA,NA,M088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:02:30,2/14/2024,1,WR,Ag,M059,M101,NA,M083,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:36:32,2/14/2024,1,WR,Ag,M169,NA,NA,M168,M176,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:58:11,2/14/2024,1,WR,Ag,M059,NA,NA,M074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:12:08,2/14/2024,1,WR,Ag,M088,NA,NA,M111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:47:30,2/15/2024,1,WR,M,M090,NA,NA,M141,NA,NA,Gr,NA,NA,NoIntro,Erection,NoEjac,2,6,2,17,NA,NA
10:27:28,2/15/2024,1,WR,Ag,M002,NA,NA,M105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:34:30,2/15/2024,1,WR,Ag,M097,NA,NA,M071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:02:20,2/16/2024,1,WR,Ag,M002,NA,NA,M016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:31:56,2/16/2024,1,WR,Ag,M006,NA,NA,M048,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:47:49,2/16/2024,1,WR,Ag,M143,NA,NA,M097,NA,NA,NA,IgnoreRejection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:16:54,20/02/2024,1,WR,Ag,M157,NA,NA,M071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
